R,lim,r,p,q,N,sigma_abs,r_sigma,c0,c1,c2,c3
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,-50,2090,1260,2120
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,-2120,-1260,-2090,50
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,-3350,1310,-1260,3380
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,2120,1260,2090,-50
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,2040,1310,2070,50
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,3380,-1260,1310,-3350
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,3350,-1310,1260,-3380
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,-2120,2070,-30,3380
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,-2040,2090,30,3350
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,-50,-2070,-1310,-2040
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,50,-2090,-1260,-2120
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,-3350,-30,-2090,2040
6.5378,45.0,465.096753,59788,96739,2155,0.099811,46.421978,-3380,30,-2070,2120
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,210,2040,1390,1910
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,2250,-2040,130,-3430
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,-3430,1180,-1390,3300
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,3430,-130,2040,-2250
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,1910,-2120,-130,-3300
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,3300,130,2120,-1910
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,-1910,-1390,-2040,-210
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,-210,2120,1180,2250
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,-2250,-1180,-2120,210
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,-3300,1390,-1180,3430
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,2250,1180,2120,-210
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,3430,-1180,1390,-3300
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,-2250,2040,-130,3430
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,-210,-2040,-1390,-1910
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,-1910,2120,130,3300
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,210,-2120,-1180,-2250
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,1910,1390,2040,210
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,3300,-1390,1180,-3430
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,-3300,-130,-2120,1910
6.5378,45.0,465.870150,59987,97061,655,0.054936,25.592968,-3430,130,-2040,2250
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,420,1990,1490,1730
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,2410,-1990,260,-3480
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,-3480,1070,-1490,3220
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,3480,-260,1990,-2410
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,1730,-2150,-260,-3220
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,3220,260,2150,-1730
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,-1730,-1490,-1990,-420
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,-420,2150,1070,2410
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,-2410,-1070,-2150,420
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,-3220,1490,-1070,3480
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,2540,970,2170,-600
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,3510,-970,1570,-3140
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,-2540,1940,-370,3510
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,-600,-1940,-1570,-1570
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,-1570,2170,370,3140
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,600,-2170,-970,-2540
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,1570,1570,1940,600
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,3140,-1570,970,-3510
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,-3140,-370,-2170,1570
6.5378,45.0,466.215609,60076,97205,1331,0.078253,36.482873,-3510,370,-1940,2540
6.5378,45.0,467.888875,60508,97904,80,0.019116,8.944272,2880,680,2200,-1100
6.5378,45.0,467.888875,60508,97904,80,0.019116,8.944272,3560,-680,1780,-2880
6.5378,45.0,467.888875,60508,97904,80,0.019116,8.944272,-2880,1780,-680,3560
6.5378,45.0,467.888875,60508,97904,80,0.019116,8.944272,-1100,-1780,-1780,-1100
6.5378,45.0,467.888875,60508,97904,80,0.019116,8.944272,-1100,2200,680,2880
6.5378,45.0,467.888875,60508,97904,80,0.019116,8.944272,1100,-2200,-680,-2880
6.5378,45.0,467.888875,60508,97904,80,0.019116,8.944272,1100,1780,1780,1100
6.5378,45.0,467.888875,60508,97904,80,0.019116,8.944272,2880,-1780,680,-3560
6.5378,45.0,467.888875,60508,97904,80,0.019116,8.944272,-2880,-680,-2200,1100
6.5378,45.0,467.888875,60508,97904,80,0.019116,8.944272,-3560,680,-1780,2880
6.5378,45.0,468.232844,60597,98048,761,0.058916,27.586228,2960,600,2200,-1230
6.5378,45.0,468.232844,60597,98048,761,0.058916,27.586228,3560,-600,1830,-2800
6.5378,45.0,468.232844,60597,98048,761,0.058916,27.586228,-2960,1730,-760,3560
6.5378,45.0,468.232844,60597,98048,761,0.058916,27.586228,-1230,-1730,-1830,-970
6.5378,45.0,468.232844,60597,98048,761,0.058916,27.586228,-970,2200,760,2800
6.5378,45.0,468.232844,60597,98048,761,0.058916,27.586228,1230,-2200,-600,-2960
6.5378,45.0,468.232844,60597,98048,761,0.058916,27.586228,970,1830,1730,1230
6.5378,45.0,468.232844,60597,98048,761,0.058916,27.586228,2800,-1830,600,-3560
6.5378,45.0,468.232844,60597,98048,761,0.058916,27.586228,-2800,-760,-2200,970
6.5378,45.0,468.232844,60597,98048,761,0.058916,27.586228,-3560,760,-1730,2960
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,470,1990,1520,1700
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,2460,-1990,290,-3510
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,-3510,1050,-1520,3220
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,3510,-290,1990,-2460
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,1700,-2170,-290,-3220
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,3220,290,2170,-1700
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,-1700,-1520,-1990,-470
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,-470,2170,1050,2460
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,-2460,-1050,-2170,470
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,-3220,1520,-1050,3510
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,2460,1050,2170,-470
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,3510,-1050,1520,-3220
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,-2460,1990,-290,3510
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,-470,-1990,-1520,-1700
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,-1700,2170,290,3220
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,470,-2170,-1050,-2460
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,1700,1520,1990,470
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,3220,-1520,1050,-3510
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,-3220,-290,-2170,1700
6.5378,45.0,469.132173,60830,98425,1025,0.068244,32.015621,-3510,290,-1990,2460
6.5378,45.0,470.241426,61118,98891,181,0.028610,13.453624,2670,890,2200,-760
6.5378,45.0,470.241426,61118,98891,181,0.028610,13.453624,3560,-890,1650,-3090
6.5378,45.0,470.241426,61118,98891,181,0.028610,13.453624,-2670,1910,-470,3560
6.5378,45.0,470.241426,61118,98891,181,0.028610,13.453624,-760,-1910,-1650,-1440
6.5378,45.0,470.241426,61118,98891,181,0.028610,13.453624,-1440,2200,470,3090
6.5378,45.0,470.241426,61118,98891,181,0.028610,13.453624,760,-2200,-890,-2670
6.5378,45.0,470.241426,61118,98891,181,0.028610,13.453624,1440,1650,1910,760
6.5378,45.0,470.241426,61118,98891,181,0.028610,13.453624,3090,-1650,890,-3560
6.5378,45.0,470.241426,61118,98891,181,0.028610,13.453624,-3090,-470,-2200,1440
6.5378,45.0,470.241426,61118,98891,181,0.028610,13.453624,-3560,470,-1910,2670
6.5378,45.0,470.714338,61241,99090,2671,0.109794,51.681718,80,2090,1340,2040
6.5378,45.0,470.714338,61241,99090,2671,0.109794,51.681718,2170,-2090,50,-3430
6.5378,45.0,470.714338,61241,99090,2671,0.109794,51.681718,-3430,1260,-1340,3380
6.5378,45.0,470.714338,61241,99090,2671,0.109794,51.681718,3430,-50,2090,-2170
6.5378,45.0,470.714338,61241,99090,2671,0.109794,51.681718,2040,-2120,-50,-3380
6.5378,45.0,470.714338,61241,99090,2671,0.109794,51.681718,3380,50,2120,-2040
6.5378,45.0,470.714338,61241,99090,2671,0.109794,51.681718,-2040,-1340,-2090,-80
6.5378,45.0,470.714338,61241,99090,2671,0.109794,51.681718,-80,2120,1260,2170
6.5378,45.0,470.714338,61241,99090,2671,0.109794,51.681718,-2170,-1260,-2120,80
6.5378,45.0,470.714338,61241,99090,2671,0.109794,51.681718,-3380,1340,-1260,3430
6.5378,45.0,471.478520,61440,99412,1136,0.071487,33.704599,3140,420,2200,-1520
6.5378,45.0,471.478520,61440,99412,1136,0.071487,33.704599,3560,-420,1940,-2620
6.5378,45.0,471.478520,61440,99412,1136,0.071487,33.704599,-3140,1620,-940,3560
6.5378,45.0,471.478520,61440,99412,1136,0.071487,33.704599,-1520,-1620,-1940,-680
6.5378,45.0,471.478520,61440,99412,1136,0.071487,33.704599,-680,2200,940,2620
6.5378,45.0,471.478520,61440,99412,1136,0.071487,33.704599,1520,-2200,-420,-3140
6.5378,45.0,471.478520,61440,99412,1136,0.071487,33.704599,680,1940,1620,1520
6.5378,45.0,471.478520,61440,99412,1136,0.071487,33.704599,2620,-1940,420,-3560
6.5378,45.0,471.478520,61440,99412,1136,0.071487,33.704599,-2620,-940,-2200,680
6.5378,45.0,471.478520,61440,99412,1136,0.071487,33.704599,-3560,940,-1620,3140
6.5378,45.0,471.950192,61563,99611,3641,0.127854,60.340699,2930,660,2220,-1150
6.5378,45.0,471.950192,61563,99611,3641,0.127854,60.340699,3590,-660,1810,-2880
6.5378,45.0,471.950192,61563,99611,3641,0.127854,60.340699,-2930,1780,-710,3590
6.5378,45.0,471.950192,61563,99611,3641,0.127854,60.340699,-1150,-1780,-1810,-1070
6.5378,45.0,471.950192,61563,99611,3641,0.127854,60.340699,-1070,2220,710,2880
6.5378,45.0,471.950192,61563,99611,3641,0.127854,60.340699,1150,-2220,-660,-2930
6.5378,45.0,471.950192,61563,99611,3641,0.127854,60.340699,1070,1810,1780,1150
6.5378,45.0,471.950192,61563,99611,3641,0.127854,60.340699,2880,-1810,660,-3590
6.5378,45.0,471.950192,61563,99611,3641,0.127854,60.340699,-2880,-710,-2220,1070
6.5378,45.0,471.950192,61563,99611,3641,0.127854,60.340699,-3590,710,-1780,2930
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,630,1960,1600,1570
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,2590,-1960,390,-3560
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,-3560,970,-1600,3170
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,3560,-390,1960,-2590
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,1570,-2200,-390,-3170
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,3170,390,2200,-1570
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,-1570,-1600,-1960,-630
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,-630,2200,970,2590
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,-2590,-970,-2200,630
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,-3170,1600,-970,3560
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,2590,970,2200,-630
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,3560,-970,1600,-3170
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,-2590,1960,-390,3560
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,-630,-1960,-1600,-1570
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,-1570,2200,390,3170
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,630,-2200,-970,-2590
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,1570,1600,1960,630
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,3170,-1600,970,-3560
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,-3170,-390,-2200,1570
6.5378,45.0,472.371669,61673,99789,1405,0.079351,37.483330,-3560,390,-1960,2590
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,340,2040,1470,1830
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,2380,-2040,210,-3510
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,-3510,1130,-1470,3300
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,3510,-210,2040,-2380
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,1830,-2170,-210,-3300
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,3300,210,2170,-1830
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,-1830,-1470,-2040,-340
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,-340,2170,1130,2380
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,-2380,-1130,-2170,340
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,-3300,1470,-1130,3510
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,2280,1200,2150,-210
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,3480,-1200,1410,-3350
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,-2280,2070,-130,3480
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,-210,-2070,-1410,-1940
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,-1940,2150,130,3350
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,210,-2150,-1200,-2280
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,1940,1410,2070,210
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,3350,-1410,1200,-3480
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,-3350,-130,-2150,1940
6.5378,45.0,472.712376,61762,99933,2101,0.096965,45.836667,-3480,130,-2070,2280
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,3090,520,2230,-1390
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,3610,-520,1910,-2750
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,-3090,1700,-860,3610
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,-1390,-1700,-1910,-840
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,-840,2230,860,2750
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,1390,-2230,-520,-3090
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,840,1910,1700,1390
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,2750,-1910,520,-3610
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,-2750,-860,-2230,840
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,-3610,860,-1700,3090
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,2490,1070,2200,-470
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,3560,-1070,1540,-3270
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,-2490,2020,-290,3560
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,-470,-2020,-1540,-1730
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,-1730,2200,290,3270
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,470,-2200,-1070,-2490
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,1730,1540,2020,470
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,3270,-1540,1070,-3560
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,-3270,-290,-2200,1730
6.5378,45.0,475.927504,62605,101297,2501,0.105079,50.009999,-3560,290,-2020,2490
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,80,2120,1360,2070
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,2200,-2120,50,-3480
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,-3480,1280,-1360,3430
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,3480,-50,2120,-2200
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,2070,-2150,-50,-3430
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,3430,50,2150,-2070
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,-2070,-1360,-2120,-80
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,-80,2150,1280,2200
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,-2200,-1280,-2150,80
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,-3430,1360,-1280,3480
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,2200,1280,2150,-80
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,2070,1360,2120,80
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,3480,-1280,1360,-3430
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,3430,-1360,1280,-3480
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,-2200,2120,-50,3480
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,-2070,2150,50,3430
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,-80,-2120,-1360,-2070
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,80,-2150,-1280,-2200
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,-3430,-50,-2150,2070
6.5378,45.0,477.566744,63037,101996,1205,0.072687,34.713110,-3480,50,-2120,2200
6.5378,45.0,478.656451,63325,102462,331,0.038009,18.193405,2880,760,2250,-1020
6.5378,45.0,478.656451,63325,102462,331,0.038009,18.193405,3640,-760,1780,-3010
6.5378,45.0,478.656451,63325,102462,331,0.038009,18.193405,-2880,1860,-630,3640
6.5378,45.0,478.656451,63325,102462,331,0.038009,18.193405,-1020,-1860,-1780,-1230
6.5378,45.0,478.656451,63325,102462,331,0.038009,18.193405,-1230,2250,630,3010
6.5378,45.0,478.656451,63325,102462,331,0.038009,18.193405,1020,-2250,-760,-2880
6.5378,45.0,478.656451,63325,102462,331,0.038009,18.193405,1230,1780,1860,1020
6.5378,45.0,478.656451,63325,102462,331,0.038009,18.193405,3010,-1780,760,-3640
6.5378,45.0,478.656451,63325,102462,331,0.038009,18.193405,-3010,-630,-2250,1230
6.5378,45.0,478.656451,63325,102462,331,0.038009,18.193405,-3640,630,-1860,2880
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,3060,580,2250,-1310
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,3640,-580,1890,-2830
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,-3060,1750,-810,3640
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,-1310,-1750,-1890,-940
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,-940,2250,810,2830
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,1310,-2250,-580,-3060
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,940,1890,1750,1310
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,2830,-1890,580,-3640
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,-2830,-810,-2250,940
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,-3640,810,-1750,3060
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,2620,990,2230,-630
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,3610,-990,1620,-3220
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,-2620,1990,-390,3610
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,-630,-1990,-1620,-1600
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,-1600,2230,390,3220
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,630,-2230,-990,-2620
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,1600,1620,1990,630
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,3220,-1620,990,-3610
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,-3220,-390,-2230,1600
6.5378,45.0,479.121057,63448,102661,2911,0.112610,53.953684,-3610,390,-1990,2620
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,3090,550,2250,-1360
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,3640,-550,1910,-2800
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-3090,1730,-840,3640
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-1360,-1730,-1910,-890
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-890,2250,840,2800
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,1360,-2250,-550,-3090
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,890,1910,1730,1360
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,2800,-1910,550,-3640
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-2800,-840,-2250,890
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-3640,840,-1730,3090
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,2800,840,2250,-890
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,3640,-840,1730,-3090
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-2800,1910,-550,3640
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-890,-1910,-1730,-1360
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-1360,2250,550,3090
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,890,-2250,-840,-2800
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,1360,1730,1910,890
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,3090,-1730,840,-3640
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-3090,-550,-2250,1360
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-3640,550,-1910,2800
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,340,2070,1490,1860
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,2410,-2070,210,-3560
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-3560,1150,-1490,3350
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,3560,-210,2070,-2410
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,1860,-2200,-210,-3350
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,3350,210,2200,-1860
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-1860,-1490,-2070,-340
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-340,2200,1150,2410
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-2410,-1150,-2200,340
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-3350,1490,-1150,3560
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,2410,1150,2200,-340
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,3560,-1150,1490,-3350
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-2410,2070,-210,3560
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-340,-2070,-1490,-1860
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-1860,2200,210,3350
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,340,-2200,-1150,-2410
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,1860,1490,2070,340
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,3350,-1490,1150,-3560
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-3350,-210,-2200,1860
6.5378,45.0,479.536232,63558,102839,605,0.051293,24.596748,-3560,210,-2070,2410
6.5378,45.0,479.871852,63647,102983,1321,0.075740,36.345564,2250,1260,2170,-130
6.5378,45.0,479.871852,63647,102983,1321,0.075740,36.345564,3510,-1260,1390,-3430
6.5378,45.0,479.871852,63647,102983,1321,0.075740,36.345564,-2250,2120,-80,3510
6.5378,45.0,479.871852,63647,102983,1321,0.075740,36.345564,-130,-2120,-1390,-2040
6.5378,45.0,479.871852,63647,102983,1321,0.075740,36.345564,-2040,2170,80,3430
6.5378,45.0,479.871852,63647,102983,1321,0.075740,36.345564,130,-2170,-1260,-2250
6.5378,45.0,479.871852,63647,102983,1321,0.075740,36.345564,2040,1390,2120,130
6.5378,45.0,479.871852,63647,102983,1321,0.075740,36.345564,3430,-1390,1260,-3510
6.5378,45.0,479.871852,63647,102983,1321,0.075740,36.345564,-3430,-80,-2170,2040
6.5378,45.0,479.871852,63647,102983,1321,0.075740,36.345564,-3510,80,-2120,2250
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,3170,470,2250,-1490
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,3640,-470,1960,-2720
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,-3170,1680,-920,3640
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,-1490,-1680,-1960,-760
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,-760,2250,920,2720
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,1490,-2250,-470,-3170
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,760,1960,1680,1490
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,2720,-1960,470,-3640
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,-2720,-920,-2250,760
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,-3640,920,-1680,3170
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,2380,1180,2200,-290
6.5378,45.0,481.084182,63969,103504,2321,0.100142,48.176758,3560,-1180,1470,-3380
